Students	10000
8995	21 33 3 11
8996	13 10 3 30
8997	8 26 20 28
8998	32 31 13 20
8999	17 15 26 32
9000	11 29 40 16
9001	15 22 20 39
9002	13 30 17 36
9003	24 3 18 26
9004	16 6 25 27
9005	31 9 34 16
9006	30 18 40 34
9007	29 3 21 18
9008	36 18 39 37
9009	19 26 15 31
9010	22 20 29 19
9011	3 18 14 1
9012	17 33 31 22
9013	38 1 33 31
9014	17 32 12 40
9015	31 34 35 16
9016	2 33 27 15
9017	40 14 37 9
9018	22 3 26 8
9019	30 12 4 1
9020	15 25 3 35
9021	1 27 12 7
9022	26 11 28 35
9023	2 20 40 38
9024	14 22 3 16
9025	26 28 32 38
9026	24 3 30 12
9027	5 20 31 27
9028	11 4 12 26
9029	26 5 24 10
9030	32 39 35 11
9031	21 19 37 3
9032	28 17 18 10
9033	26 35 40 10
9034	37 19 7 29
9035	11 7 21 36
9036	27 28 5 20
9037	35 8 19 32
9038	4 28 33 32
9039	36 21 38 12
9040	21 25 26 9
9041	9 24 30 40
9042	12 25 6 5
9043	30 28 1 7
9044	20 31 36 2
9045	20 24 40 5
9046	23 20 37 12
9047	29 5 2 22
9048	28 27 23 18
9049	11 31 14 13
9050	13 33 17 4
9051	37 28 15 19
9052	10 26 33 32
9053	40 17 3 37
9054	31 16 2 39
9055	24 10 34 23
9056	8 17 32 37
9057	37 25 26 22
9058	19 25 16 18
9059	25 5 21 17
9060	29 10 20 25
9061	39 24 33 1
9062	27 1 37 23
9063	35 31 36 13
9064	14 5 29 31
9065	34 14 23 5
9066	33 38 21 5
9067	14 32 2 25
9068	26 25 27 16
9069	20 33 10 23
9070	34 38 40 29
9071	3 27 22 16
9072	17 3 15 34
9073	40 37 33 24
9074	36 38 4 27
9075	31 28 34 13
9076	4 16 8 1
9077	6 8 35 28
9078	12 16 14 27
9079	39 40 5 17
9080	27 5 33 22
9081	16 1 18 13
9082	15 37 10 21
9083	7 25 31 18
9084	37 26 5 10
9085	32 26 4 30
9086	9 15 10 4
9087	3 2 5 11
9088	15 13 25 14
9089	10 1 12 36
9090	28 38 33 34
9091	35 14 37 4
9092	20 28 39 29
9093	27 31 34 30
9094	33 12 35 26
9095	10 39 9 31
9096	7 35 26 6
9097	12 18 31 30
9098	18 29 26 35
9099	3 11 30 8
9100	24 25 2 33
9101	26 16 32 6
9102	9 40 30 4
9103	19 40 4 15
9104	10 39 22 1
9105	4 10 7 26
9106	34 26 4 29
9107	31 22 17 39
9108	8 40 23 38
9109	1 29 13 18
9110	12 26 3 4
9111	34 24 3 21
9112	23 37 19 29
9113	18 33 5 36
9114	15 22 27 24
9115	30 20 33 25
9116	24 34 28 5
9117	33 34 14 22
9118	33 9 2 21
9119	21 31 24 12
9120	27 37 2 1
9121	5 23 36 26
9122	17 9 10 4
9123	35 5 22 3
9124	8 38 36 5
9125	35 22 10 27
9126	10 3 26 29
9127	7 33 14 32
9128	12 15 37 28
9129	10 37 15 2
9130	13 30 34 26
9131	28 3 6 38
9132	9 40 38 15
9133	19 29 40 12
9134	9 40 28 20
9135	16 11 23 10
9136	2 11 33 7
9137	18 22 37 26
9138	31 7 25 22
9139	26 40 33 7
9140	13 37 11 17
9141	1 34 35 16
9142	26 20 34 14
9143	31 3 40 20
9144	35 24 15 38
9145	21 17 32 3
9146	30 7 28 5
9147	15 17 19 40
9148	36 20 2 24
9149	32 29 5 31
9150	28 31 19 23
9151	28 21 17 35
9152	7 25 5 16
9153	25 11 1 10
9154	20 40 23 35
9155	21 28 25 38
9156	15 22 6 3
9157	21 29 28 34
9158	35 34 9 3
9159	8 7 33 6
9160	27 25 26 3
9161	35 33 20 31
9162	10 39 9 34
9163	6 38 5 14
9164	6 35 20 3
9165	9 3 14 30
9166	16 7 19 37
9167	35 23 27 30
9168	12 16 40 1
9169	24 30 28 35
9170	38 32 22 36
9171	23 8 16 21
9172	37 13 40 33
9173	10 23 35 30
9174	19 15 35 17
9175	9 17 6 39
9176	28 32 23 18
9177	10 23 28 35
9178	38 29 35 22
9179	12 27 8 16
9180	16 28 13 14
9181	38 32 37 18
9182	9 25 3 2
9183	18 22 24 30
9184	19 16 10 25
9185	25 32 29 16
9186	18 5 1 31
9187	1 16 8 14
9188	4 35 18 32
9189	33 4 14 10
9190	9 24 18 31
9191	1 18 17 10
9192	19 37 12 39
9193	12 31 4 37
9194	21 5 29 1
9195	26 10 14 33
9196	13 14 31 30
9197	33 15 7 39
9198	13 11 4 3
9199	4 15 16 2
9200	34 12 18 21
9201	18 28 31 25
9202	15 27 22 26
9203	4 33 3 30
9204	27 11 3 9
9205	34 39 16 24
9206	4 20 12 17
9207	1 23 8 21
9208	36 34 13 22
9209	38 11 24 19
9210	33 35 40 28
9211	21 23 37 29
9212	9 21 8 37
9213	9 21 35 31
9214	17 7 24 35
9215	19 22 35 38
9216	28 24 5 11
9217	20 25 34 39
9218	4 16 14 19
9219	3 27 39 26
9220	20 4 6 33
9221	10 5 4 24
9222	23 31 6 38
9223	6 31 4 24
9224	8 6 4 5
9225	33 29 19 27
9226	24 4 14 16
9227	5 3 29 13
9228	21 34 29 30
9229	17 8 16 2
9230	27 7 19 21
9231	18 27 15 20
9232	11 37 17 12
9233	18 10 6 35
9234	38 16 37 5
9235	18 19 4 7
9236	28 34 33 15
9237	28 18 12 16
9238	12 26 30 2
9239	12 15 11 35
9240	17 16 27 30
9241	18 30 12 4
9242	29 6 37 39
9243	22 30 25 9
9244	17 8 10 3
9245	5 16 36 21
9246	30 3 4 29
9247	12 22 10 8
9248	13 25 11 7
9249	24 12 18 38
9250	26 40 32 30
9251	24 28 11 37
9252	10 3 12 22
9253	8 31 6 21
9254	24 35 18 14
9255	23 34 39 38
9256	29 22 31 15
9257	9 12 31 27
9258	3 38 31 4
9259	14 7 9 28
9260	19 5 8 30
9261	23 2 7 8
9262	16 20 9 24
9263	3 12 40 24
9264	20 4 14 6
9265	19 7 18 15
9266	4 25 10 40
9267	8 15 9 31
9268	6 31 23 11
9269	22 32 24 21
9270	30 40 25 11
9271	12 25 27 2
9272	24 37 18 21
9273	29 13 19 34
9274	24 12 38 11
9275	19 36 10 6
9276	39 5 28 8
9277	38 27 18 36
9278	11 38 32 29
9279	3 26 23 5
9280	14 8 25 34
9281	39 15 16 18
9282	40 39 10 18
9283	34 40 12 7
9284	17 8 9 10
9285	2 14 6 29
9286	29 32 6 15
9287	19 37 4 22
9288	14 6 20 23
9289	8 26 10 36
9290	16 22 8 13
9291	12 40 33 29
9292	36 24 3 4
9293	12 24 25 11
9294	6 18 38 25
9295	26 31 1 2
9296	32 29 2 28
9297	17 8 28 19
9298	26 9 14 6
9299	23 6 1 12
9300	17 6 15 35
9301	5 9 13 20
9302	33 5 2 19
9303	16 35 39 18
9304	22 23 16 8
9305	29 20 1 39
9306	8 1 25 36
9307	24 20 25 30
9308	16 17 25 21
9309	22 2 31 37
9310	20 8 40 17
9311	30 14 34 37
9312	3 25 28 40
9313	33 23 11 20
9314	24 11 32 6
9315	9 32 15 10
9316	40 17 7 38
9317	8 28 37 4
9318	10 11 7 38
9319	33 29 18 3
9320	26 12 4 8
9321	38 29 23 4
9322	28 32 39 26
9323	39 27 29 33
9324	3 23 4 35
9325	39 7 1 14
9326	36 24 25 40
9327	20 14 8 16
9328	22 11 34 35
9329	9 37 1 36
9330	30 17 36 33
9331	13 12 37 36
9332	28 32 18 25
9333	35 29 16 38
9334	16 26 32 39
9335	33 18 22 26
9336	23 37 38 28
9337	12 38 7 32
9338	2 12 13 38
9339	21 32 10 40
9340	36 34 29 2
9341	20 22 27 34
9342	7 2 15 32
9343	22 2 7 1
9344	5 4 33 34
9345	32 31 28 33
9346	4 23 12 7
9347	13 40 20 24
9348	21 29 18 34
9349	35 7 4 5
9350	33 18 4 5
9351	29 3 9 13
9352	19 32 1 13
9353	32 19 14 5
9354	3 19 8 24
9355	11 31 33 14
9356	36 23 39 8
9357	5 24 22 32
9358	4 20 19 37
9359	22 1 25 20
9360	9 23 2 3
9361	5 14 23 40
9362	38 17 7 40
9363	25 32 24 21
9364	35 29 33 15
9365	37 20 22 5
9366	30 10 36 28
9367	25 3 33 18
9368	34 7 17 5
9369	13 39 20 4
9370	28 19 9 4
9371	19 15 8 29
9372	29 2 20 39
9373	26 18 16 35
9374	9 39 18 2
9375	23 24 8 21
9376	7 10 6 9
9377	8 35 25 32
9378	3 24 32 29
9379	12 26 5 34
9380	14 32 34 16
9381	31 28 22 2
9382	38 30 9 11
9383	29 12 8 1
9384	4 5 23 35
9385	13 4 10 1
9386	23 33 5 29
9387	32 2 33 20
9388	11 2 29 22
9389	38 36 5 28
9390	34 39 26 20
9391	32 26 13 8
9392	12 18 34 11
9393	38 6 14 35
9394	16 13 36 39
9395	2 3 39 4
9396	22 4 19 6
9397	37 2 21 13
9398	18 1 34 39
9399	10 3 24 30
9400	40 15 37 21
9401	35 18 36 13
9402	15 29 34 28
9403	27 32 14 26
9404	22 18 16 9
9405	29 38 26 40
9406	12 18 40 29
9407	15 26 2 40
9408	22 29 12 30
9409	12 22 24 33
9410	11 31 27 32
9411	34 2 17 26
9412	1 22 21 24
9413	15 10 26 17
9414	39 6 11 35
9415	20 23 4 24
9416	22 7 36 19
9417	33 14 16 25
9418	35 22 24 21
9419	1 4 8 12
9420	6 19 39 4
9421	37 2 36 40
9422	20 27 12 25
9423	2 24 3 10
9424	24 36 5 18
9425	12 4 39 21
9426	14 30 17 11
9427	2 20 10 12
9428	39 9 27 26
9429	34 5 13 10
9430	16 39 32 28
9431	30 18 25 23
9432	27 39 12 30
9433	31 40 18 16
9434	3 14 19 28
9435	32 19 6 24
9436	27 3 8 29
9437	31 26 11 21
9438	25 8 37 20
9439	9 35 29 18
9440	6 1 29 4
9441	5 33 40 6
9442	31 27 3 39
9443	31 40 10 16
9444	21 29 26 15
9445	19 4 12 39
9446	25 33 24 15
9447	28 5 16 23
9448	16 18 32 30
9449	12 26 16 7
9450	20 4 12 19
9451	39 31 12 11
9452	2 34 15 21
9453	28 29 8 14
9454	36 26 28 19
9455	3 37 6 9
9456	24 3 28 23
9457	22 35 17 20
9458	13 27 38 31
9459	32 29 19 40
9460	37 20 24 36
9461	34 12 15 13
9462	30 23 31 35
9463	10 28 19 12
9464	35 24 17 16
9465	36 10 29 28
9466	4 5 2 27
9467	8 26 18 29
9468	12 37 11 8
9469	2 18 25 14
9470	7 14 22 40
9471	33 36 38 29
9472	30 29 6 4
9473	7 6 5 21
9474	38 14 2 21
9475	31 9 15 25
9476	37 5 2 27
9477	38 16 27 26
9478	19 2 7 17
9479	25 27 17 6
9480	14 11 2 8
9481	31 7 2 10
9482	13 40 17 7
9483	27 2 24 33
9484	38 35 2 18
9485	21 11 40 39
9486	23 30 38 26
9487	26 10 37 32
9488	10 40 9 34
9489	14 6 7 34
9490	36 10 18 6
9491	39 1 26 27
9492	8 19 2 33
9493	5 38 35 34
9494	33 37 1 21
9495	1 30 11 36
9496	14 12 7 19
9497	29 21 23 34
9498	16 10 25 14
9499	36 39 31 27
9500	26 11 32 39
9501	39 36 17 33
9502	23 7 15 20
9503	13 31 25 37
9504	11 14 9 30
9505	37 23 39 26
9506	40 38 31 15
9507	25 30 17 40
9508	24 3 11 15
9509	36 27 19 15
9510	38 21 37 35
9511	34 23 24 7
9512	27 16 24 11
9513	7 2 3 40
9514	38 25 24 35
9515	1 23 21 11
9516	34 20 36 23
9517	6 26 23 13
9518	40 18 34 33
9519	38 7 10 30
9520	8 2 34 1
9521	37 38 34 30
9522	1 10 29 23
9523	4 37 18 35
9524	13 30 34 6
9525	21 14 26 19
9526	37 27 9 1
9527	8 5 38 31
9528	15 28 27 13
9529	7 35 12 34
9530	13 30 24 4
9531	15 36 10 1
9532	26 7 16 36
9533	29 15 38 1
9534	24 29 18 3
9535	39 15 27 11
9536	23 22 36 29
9537	17 13 22 10
9538	37 6 10 11
9539	28 6 22 23
9540	29 38 31 26
9541	11 4 30 8
9542	1 18 21 35
9543	38 18 1 13
9544	27 23 38 1
9545	28 30 31 11
9546	7 5 15 30
9547	26 31 2 22
9548	36 25 38 3
9549	9 34 18 7
9550	32 18 14 36
9551	37 31 11 4
9552	26 12 39 36
9553	16 13 2 8
9554	24 14 29 40
9555	31 13 3 11
9556	28 13 35 9
9557	12 19 38 21
9558	27 40 6 18
9559	13 33 27 6
9560	9 8 29 16
9561	17 5 18 19
9562	14 38 35 36
9563	12 25 27 30
9564	33 27 28 4
9565	17 7 26 33
9566	2 22 9 21
9567	39 10 30 35
9568	24 18 33 36
9569	11 27 2 12
9570	16 5 12 4
9571	40 14 8 15
9572	24 28 36 27
9573	25 10 4 40
9574	17 29 19 23
9575	12 24 6 33
9576	7 9 10 38
9577	29 33 34 36
9578	9 17 5 24
9579	34 7 32 9
9580	6 34 5 15
9581	39 22 19 40
9582	27 13 4 20
9583	10 2 20 37
9584	25 37 31 16
9585	22 21 10 30
9586	4 29 28 39
9587	38 33 7 26
9588	37 2 39 22
9589	38 37 1 7
9590	19 12 14 7
9591	13 12 22 14
9592	9 24 39 35
9593	9 33 1 14
9594	17 1 2 27
9595	33 10 6 14
9596	39 16 14 3
9597	39 15 34 2
9598	10 9 35 40
9599	36 19 31 38
9600	10 14 37 4
9601	32 17 40 16
9602	29 32 15 31
9603	2 3 39 30
9604	30 8 23 38
9605	28 37 25 31
9606	19 31 22 23
9607	30 23 33 34
9608	20 34 15 16
9609	25 20 24 3
9610	25 18 6 27
9611	31 22 4 28
9612	38 28 34 18
9613	30 23 26 37
9614	8 24 22 3
9615	17 29 37 19
9616	30 9 36 37
9617	26 21 38 25
9618	27 30 9 3
9619	8 10 32 35
9620	22 28 34 23
9621	16 11 27 33
9622	28 38 14 27
9623	15 3 36 19
9624	30 31 10 37
9625	5 32 17 9
9626	32 9 30 28
9627	1 29 4 11
9628	21 12 24 38
9629	38 39 20 40
9630	28 10 20 6
9631	28 5 7 14
9632	27 26 16 19
9633	23 7 30 33
9634	34 5 8 12
9635	2 21 32 15
9636	5 6 37 2
9637	21 14 39 27
9638	9 15 40 39
9639	15 7 31 22
9640	21 40 12 30
9641	40 27 35 13
9642	25 6 28 34
9643	12 24 4 37
9644	38 3 16 40
9645	4 1 11 38
9646	31 13 12 25
9647	7 22 6 14
9648	10 21 31 6
9649	22 8 3 33
9650	18 33 23 27
9651	16 32 38 6
9652	33 23 19 4
9653	9 23 16 2
9654	11 15 32 5
9655	13 6 24 1
9656	40 35 3 39
9657	14 17 32 10
9658	1 26 10 6
9659	17 37 33 26
9660	5 7 22 14
9661	14 1 4 21
9662	23 4 36 11
9663	19 38 14 25
9664	15 20 34 6
9665	23 32 20 25
9666	22 38 9 26
9667	2 15 8 32
9668	32 16 17 20
9669	24 8 30 35
9670	39 19 33 9
9671	18 28 20 25
9672	20 39 25 37
9673	23 9 35 19
9674	34 26 30 7
9675	16 32 38 4
9676	11 39 12 31
9677	14 27 7 2
9678	13 32 6 5
9679	30 7 22 23
9680	38 1 21 8
9681	2 11 29 15
9682	15 19 17 36
9683	32 28 2 37
9684	2 35 28 36
9685	16 30 8 14
9686	3 9 22 2
9687	11 16 27 6
9688	15 22 20 12
9689	38 31 12 36
9690	32 22 7 35
9691	5 12 34 40
9692	13 15 1 19
9693	32 31 40 26
9694	22 5 11 1
9695	4 22 31 34
9696	18 3 2 14
9697	36 38 20 17
9698	9 21 15 17
9699	9 37 26 11
9700	19 24 2 1
9701	6 2 16 40
9702	33 21 2 23
9703	18 8 35 13
9704	22 12 9 13
9705	14 34 40 2
9706	31 32 12 1
9707	25 18 34 17
9708	5 11 35 37
9709	27 28 15 31
9710	24 15 5 30
9711	15 28 34 30
9712	36 40 35 11
9713	10 40 22 15
9714	14 12 9 5
9715	19 30 39 1
9716	31 40 21 27
9717	24 30 18 13
9718	5 12 10 31
9719	6 1 32 14
9720	15 1 13 2
9721	10 5 3 12
9722	28 19 11 8
9723	5 2 21 19
9724	26 9 28 7
9725	13 27 32 28
9726	34 7 30 14
9727	23 5 3 6
9728	39 4 29 15
9729	11 12 24 3
9730	2 6 35 15
9731	20 4 32 31
9732	40 2 7 26
9733	10 5 21 16
9734	3 15 13 4
9735	37 4 6 20
9736	34 6 25 31
9737	26 31 36 29
9738	34 23 29 28
9739	6 29 8 24
9740	40 31 2 34
9741	4 11 1 26
9742	31 12 21 13
9743	35 20 34 31
9744	14 31 21 12
9745	33 21 32 11
9746	9 8 10 24
9747	38 9 24 10
9748	20 9 17 21
9749	21 37 24 40
9750	32 9 15 23
9751	32 4 11 7
9752	37 32 31 11
9753	3 12 37 2
9754	4 19 21 31
9755	18 14 36 20
9756	10 37 9 4
9757	37 25 27 34
9758	27 25 39 14
9759	14 18 7 10
9760	38 34 28 5
9761	40 33 16 31
9762	37 1 9 2
9763	3 27 35 13
9764	26 11 5 27
9765	37 19 3 31
9766	18 22 19 20
9767	30 22 12 21
9768	10 36 20 7
9769	36 29 17 10
9770	18 12 22 20
9771	9 17 12 4
9772	25 26 39 32
9773	32 29 35 2
9774	1 37 6 9
9775	23 9 6 20
9776	40 12 9 8
9777	31 35 29 15
9778	26 9 30 14
9779	6 29 21 11
9780	35 5 23 15
9781	13 7 29 35
9782	7 35 3 40
9783	35 5 24 6
9784	33 10 15 27
9785	39 35 31 23
9786	16 38 13 40
9787	7 1 5 23
9788	16 28 7 35
9789	34 2 20 6
9790	28 11 27 10
9791	14 17 34 25
9792	40 9 24 4
9793	30 13 5 16
9794	39 37 38 2
9795	22 30 24 4
9796	19 9 24 7
9797	1 16 14 36
9798	18 38 33 25
9799	28 5 6 2
9800	12 15 33 22
9801	10 29 32 16
9802	25 39 14 40
9803	26 11 33 37
9804	8 24 38 4
9805	13 25 8 31
9806	31 25 39 14
9807	8 18 21 23
9808	13 15 19 37
9809	17 14 11 25
9810	29 8 38 23
9811	37 17 22 32
9812	20 17 26 21
9813	4 21 23 29
9814	15 29 39 11
9815	36 14 6 33
9816	2 7 21 4
9817	13 33 29 23
9818	18 23 16 12
9819	4 31 38 34
9820	9 21 12 6
9821	5 26 16 3
9822	32 22 14 21
9823	12 23 18 10
9824	36 19 6 32
9825	33 18 21 6
9826	1 22 33 21
9827	30 28 12 37
9828	37 17 21 15
9829	25 26 20 32
9830	10 24 23 2
9831	25 15 4 9
9832	18 19 28 16
9833	5 12 25 30
9834	39 19 17 37
9835	3 15 35 33
9836	30 26 28 22
9837	28 5 2 40
9838	39 12 7 33
9839	7 36 2 29
9840	23 21 20 5
9841	25 1 11 8
9842	3 33 7 28
9843	19 23 37 6
9844	23 34 2 6
9845	39 9 5 10
9846	17 5 31 9
9847	34 10 11 13
9848	16 15 31 34
9849	1 7 6 23
9850	20 32 10 27
9851	1 39 38 14
9852	40 1 24 18
9853	31 24 37 7
9854	34 5 27 13
9855	6 13 40 12
9856	19 29 23 9
9857	22 10 21 26
9858	32 36 2 39
9859	35 23 13 38
9860	29 25 9 2
9861	19 6 5 2
9862	31 30 15 25
9863	14 19 2 37
9864	1 31 24 26
9865	31 16 6 33
9866	11 1 4 22
9867	24 30 19 35
9868	10 25 13 40
9869	22 27 29 12
9870	34 22 16 10
9871	2 18 38 14
9872	8 15 39 38
9873	40 27 24 17
9874	30 4 18 38
9875	40 21 26 33
9876	2 20 40 16
9877	15 32 12 6
9878	19 24 25 39
9879	29 13 34 8
9880	1 23 34 6
9881	27 18 20 35
9882	33 30 36 38
9883	39 25 7 19
9884	23 1 20 30
9885	15 18 23 12
9886	8 9 37 2
9887	16 4 28 25
9888	3 29 39 31
9889	33 10 28 5
9890	2 33 13 39
9891	8 20 4 15
9892	20 36 30 17
9893	29 1 14 2
9894	30 10 35 6
9895	20 1 9 3
9896	37 32 20 9
9897	13 7 39 11
9898	22 11 39 4
9899	26 1 16 15
9900	13 4 31 24
9901	11 32 31 38
9902	24 1 20 2
9903	36 3 31 9
9904	21 38 8 20
9905	2 9 24 29
9906	10 26 17 32
9907	24 9 39 19
9908	32 7 21 40
9909	30 4 37 19
9910	6 11 22 34
9911	3 35 30 10
9912	39 5 12 35
9913	40 27 11 21
9914	11 8 40 5
9915	10 22 33 29
9916	7 6 16 40
9917	5 22 31 36
9918	33 2 31 28
9919	2 15 18 5
9920	16 40 28 4
9921	10 19 12 33
9922	17 18 25 15
9923	34 26 19 27
9924	35 27 16 31
9925	1 10 30 24
9926	32 10 39 2
9927	2 30 16 9
9928	23 13 6 37
9929	19 30 22 5
9930	30 2 32 39
9931	4 30 3 10
9932	22 20 40 11
9933	16 40 26 27
9934	18 35 2 10
9935	38 20 27 25
9936	2 38 12 37
9937	38 8 26 21
9938	15 24 38 10
9939	13 12 35 32
9940	17 31 1 29
9941	18 26 30 35
9942	2 31 4 39
9943	40 28 38 9
9944	26 6 8 33
9945	12 28 33 34
9946	18 21 8 14
9947	39 26 7 34
9948	37 30 7 31
9949	14 11 28 10
9950	10 25 4 22
9951	21 40 30 36
9952	11 3 8 28
9953	25 12 27 6
9954	10 17 9 8
9955	4 12 10 19
9956	13 18 24 22
9957	38 21 19 8
9958	37 24 12 32
9959	3 14 33 18
9960	8 1 6 4
9961	36 10 13 24
9962	5 24 22 21
9963	1 32 12 39
9964	11 3 14 31
9965	14 18 25 9
9966	40 24 39 14
9967	3 20 29 26
9968	17 8 35 26
9969	39 6 5 28
9970	17 39 1 5
9971	6 20 10 23
9972	31 2 35 40
9973	17 28 30 14
9974	33 16 13 22
9975	29 16 5 13
9976	38 4 16 39
9977	2 4 23 34
9978	3 35 22 18
9979	40 17 39 38
9980	15 18 9 20
9981	8 20 1 37
9982	32 29 1 31
9983	11 33 5 39
9984	11 2 24 36
9985	26 30 37 14
9986	6 21 14 28
9987	29 15 35 10
9988	28 38 32 3
9989	37 32 25 22
9990	14 27 32 3
9991	4 12 25 11
9992	30 33 11 35
9993	34 2 12 13
9994	18 28 16 10
9995	29 28 21 25
9996	37 20 26 27
9997	7 24 29 3
9998	14 20 35 19
9999	2 23 11 10
10000	25 35 39 37
